Samuel,Cashwan,1900,1988,sculptor
Carl,Holty,1900,1973,painter
Fred,Kabotie,,1900,1986,painter,silversmith
Rico,Lebrun,1900,1964,painter
Fannie,Nampeyo,1900,1987,potter,ceramic,artist
Alice,Neel,1900,1984,painter
Betty,Parsons,1900,1982,painter,gallerist
Virginia,True,1900,1989,painter
Jack,Tworkov,1900,1982,painter
Adja,Yunkers,1900,1983,painter
James,Richmond,Barthé,1901,1989,sculptor
Francis,Criss,1901,1973,painter
Dorothy,Dehner,1901,1994,sculptor,printmaker
Beauford,Delaney,1901,1979,painter
Walt,Disney,1901,1966,cartoonist,animator,filmmaker
Philip,Evergood,1901,1973,painter,printmaker,sculptor
Greta,Kempton,1901,1991,portrait,artist
Richard,Lindner,1901,1978,painter
Louise,Emerson,Ronnebeck,1901,1980,painter
Esther,Rose,1901,1990,painter,calligrapher
Albert,Swinden,1901,1961,painter
John,Augustus,Walker,1901,1967,painter
Elof,Wedin,1901,1983,artist
Ansel,Easton,Adams,1902,1984,photographer
Isabel,Bishop,1902,1988,painter,printmaker
Dorr,Bothwell,1902,2000,painter,printmaker
Alexander,Cañedo,1902,1978,surrealism,magic,realism
Roger,Wilson,Dennis,1902,1996,painter,art,conservator
Lee,Gatch,1902,1968,painter,muralist
Donal,Hord,1902,1966,sculptor
Paul,Kelpe,1902,1985,painter
Kenzo,Okada,1902,1982,painter
I.,Rice,Pereira,1902,1971,painter
Pietro,Pezzati,1902,1993,painter
Charles,Pollock,1902,1988,painter
Isaac,Soyer,1902,1981,painter
Maxine,Albro,1903,1966,painter,muralist,lithographer,mosaic,artist,sculptor
Walter,Inglis,Anderson,1903,1965,painter
Joseph,Cornell,1903,1972,sculptor,filmmaker
Vestie,Davis,1903,1978,self,taught,artist
Elwood,Decker,1903,1992,painter
Stephen,Etnier,1903,1984,painter
Walker,Evans,1903,1975,photographer
Adolph,Gottlieb,1903,1974,painter
Robert,Gwathmey,1903,1988,painter
Al,Hirschfeld,1903,2003,caricaturist
Seymour,Lipton,1903,1986,sculptor
Charles,S.,Martz,1903,1966,painter,photographer
Isamu,Noguchi,1903,1988,sculptor
Mark,Rothko,1903,1970,painter
Louis,Schanker,1903,1981,painter
Ethel,Schwabacher,1903,1984,painter
Bernarda,Bryson,Shahn,1903,2004,painter,lithographer
Karl,Zerbe,1903,1972,painter
Margaret,Bourke,White,1904,1971,photographer
Hans,Burkhardt,1904,1994,painter
Paul,Cadmus,1904,1999,painter,printmaker
Clarence,Holbrook,Carter,1904,2000,painter
Arshile,Gorky,1904,1948,painter
Chaim,Gross,1904,1991,sculptor
Murray,Hantman,1904,1999,painter,muralist
Peter,Hurd,1904,1984,painter
Willem,de,Kooning,1904,1997,painter
Fletcher,Martin,1904,1979,painter
Nan,Phelps,1904,1990,painter
Jose,de,Rivera,1904,1985,sculptor
Clyfford,Still,1904,1980,painter
Leonard,Bahr,1905,1990,painter,muralist,illustrator
Grace,Clements,1905,1969,muralist,mosaicist,art,critic
Perle,Fine,1905,1988,painter
Jared,French,1905,1988,painter
Forrest,Hibbits,1905,1996,watercolor,painter,illustrator
Winnifred,Hudson,1905,1996,abstract,painter
Lois,Mailou,Jones,1905,1998,painter
Martin,W.,Kellogg,1905,1989,portrait,painter
Doris,Lee,1905,1983,painter
Paul,Meltsner,1905,1966,painter
Barnett,Newman,1905,1970,painter
Sanford,Plummer,1905,1974,watercolor,painter
James,Amos,Porter,1905,1970,painter,art,historian
Anton,Refregier,1905,1979,painter
Kurt,Roesch,1905,1984,painter
Ray,Strong,1905,2006,painter
Harry,Anderson,1906,1996,painter,illustrator
Peter,Blume,1906,1992,painter
James,Brooks,1906,1992,painter,muralist
Ralston,Crawford,1906,1978,painter,lithographer,photographer
Burgoyne,Diller,1906,1965,painter
Herbert,Ferber,1906,1991,sculptor
Philip,Johnson,1906,2005,architect,art,collector
Dorothy,Morang,1906,1994,painter,pastelist
David,Smith,1906,1965,sculptor
Leon,Polk,Smith,1906,1996,painter
Charles,Alston,1907,1977,painter
Acee,Blue,Eagle,1907,1959,painter,muralist
Ilya,Bolotowsky,1907,1981,painter,printmaker
Marie,Z.,Chino,1907,1982,potter,ceramic,artist
Constance,Edith,Fowler,1907,1996,painter,printmaker
Jon,Gnagy,1907,1981,painter,illustrator,television,art,instructor
Jacob,Kainen,1909,2001,painter
Albert,Kotin,1907,1980,painter
Tom,Lea,1907,2001,muralist,illustrator,painter
Michael,Loew,1907,1985,painter
Harry,Mintz,1907,2002,painter
Walter,Tandy,Murch,1907,1967,painter
Fairfield,Porter,1907,1975,painter
Gregorio,Prestopino,1907,1984,painter
George,Rickey,1907,2002,sculptor
Theodore,Roszak,1907,1981,sculptor,painter
Millard,Sheets,1907,1989,painter
Henriette,Wyeth,1907,1997,painter
Claire,Falkenstein,1908,1997,sculptor
Sybil,Gibson,1908,1995,painter
Herblock,1908,2001,political,cartoonist
Lee,Krasner,1908,1984,painter
Helen,Lundeberg,1908,1999,painter
Nicholas,Marsicano,1908,1991,painter
George,McNeil,1908,1995,painter
Wilber,Moore,Stilwell,1908,1974,depression,era,artist
Roger,Tory,Peterson,1908,1996,graphic,artist,illustrator,naturalist
Minor,White,1908,1976,photographer
Gertrude,Abercrombie,1909,1977,Surrealist,painter
Al,Capp,1909,1979,cartoonist
Ettore,"""Ted""",DeGrazia,1909,1982,impressionist,painter,sculptor,lithographer
Enrico,Donati,1909,2008,painter
Jacob,Lipkin,1909,1996,sculptor
Cornelia,MacIntyre,Foley,1909,2010,painter
Charles,Gordon,1909,1978,watercolor,artist
Dorothy,Stratton,King,1909,2007,painter,printmaker
Norman,Lewis,1909,1979,painter
Alex,Raymond,1909,1956,cartoonist
Herman,Rose,1909,2007,painter
Manfred,Schwartz,1909,1970,painter
Fay,Morgan,Taylor,1909,1990,modernist,artist
Leonard,Bocour,1910,1993,paint,maker,painter
Paul,Feeley,1910,1966,painter
James,FitzGerald,1910,1973,sculptor,painter
Morris,Graves,1910,2001,painter,printmaker
Hiroshi,Honda,1910,1970,painter
Franz,Kline,1910,1962,painter
Fuller,Potter,1910,1990,painter
Mitchell,Siporin,1910,1976,painter
Hedda,Sterne,1910,2011,painter
Dorothea,Tanning,1910,2012,painter,surrealist
Arnold,Arbeit,1911,1974,architect,sculptor,painter
Will,Barnet,1911,2012,painter,printmaker
Romare,Bearden,1911,1988,painter,printmaker
Louise,Bourgeois,1911,2010,sculptor,printmaker
Eleanor,Layfield,Davis,1911,1985,painter,sculptor
John,McCrady,1911,1968,painter
Carl,Morris,1911,1993,painter,muralist
Hilda,Grossman,Morris,1911,1991,sculptor
David,Park,1911,1960,painter
Kara,Shepherd,1911,surrealist,painter
Charles,Addams,1912,1988,cartoonist
William,Baziotes,1912,1963,painter
William,Congdon,1912,1998,painter
William,Franklin,Draper,1912,2003,painter
Fay,Kleinman,1912,2012,painter
Ida,Kohlmeyer,1912,1997,painter,sculptor
Alexander,Liberman,1912,1999,painter,sculptor
Morris,Louis,1912,1962,painter
Agnes,Martin,1912,2004,painter
Phillip,Pavia,1912,2005,sculptor
Jackson,Pollock,1912,1956,painter
Raymond,Francis,Robbins,1912,1980,intricate,realist,paintings
Walter,Sanford,1912,1987,artist
Tony,Smith,1912,1980,sculptor
George,Sugarman,1912,1999,sculptor
Carl,Thorp,1912,1989,impressionist,landscapes
Peter,Agostini,1913,1993
Ralph,Leon,Bagley,1913,2008,artist,art,instructor
Hyman,Bloom,1913,2009,painter
Lawrence,Calcagno,1913,1993,painter
Robert,Capa,1913,1954,photographer
Mary,Gehr,1913,1997,painter,printmaker
Philip,Guston,1913,1980,painter,printmaker
Reuben,Kadish,1913,1992,sculptor
James,Kelly,1913,2003,painter
Ibram,Lassaw,1913,2003,sculptor
Conrad,Marca,Relli,1913,2000,collage,artist,painter
Mercedes,Matter,1913,2001,painter
Ruthe,Katherine,Pearlman,1913,2007,painter,art,educator
Ad,Reinhardt,1913,1967,painter
Bettina,Steinke,1913,1999,painter,muralist
Glen,Alps,1914,1996,printmaker,sculptor
Ward,Brackett,1914,2006,illustrator
Nassos,Daphnis,1914,2010,painter
Allan,Houser,1914,1994,painter,sculptor
Gwendolyn,Knight,1914,2005,painter
Tony,Rosenthal,1914,2009,sculptor
Alton,Tobey,1914,2005,painter,muralist,illustrator
Emerson,Woelffer,1914,2003,painter
Elizabeth,Catlett,1915,2012,sculptor,printmaker
Claude,Clark,1915,2001,painter
John,Rogers,Cox,1915,1990,painter
Edward,Dugmore,1915,1996,painter
Friedel,Dzubas,1915,1994,painter
Ruth,Gikow,1915,1982,muralist
Sam,Golden,1915,1997,paint,maker,painter
Bob,Kane,1915,1998,cartoonist
Jack,Levine,1915,2010,painter
Clayton,Lewis,1915,1995,painter,sculptor
Richard,Lippold,1915,2002,sculptor
Nellie,Meadows,1915,2006,artist
Robert,Motherwell,1915,1991,painter,printmaker
Hans,Namuth,1915,1990,photographer
Elmer,Bischoff,1916,1991,painter
Warren,Eugene,Brandon,1916,1977,painter
Eyvind,Earle,1916,2000,painter
Joseph,Goto,1916,1994,sculptor
Karl,Kasten,1916,2010,painter,printmake
Ethel,Magafan,1916,1993,painter
Montyne,1916,1989
Alfonso,Ossorio,1916,1990,painter,collagist
Eunice,Parsons,1916,modernist,collagist
Paul,Penczner,1916,2010,painter
Richard,Pousette,Dart,1916,1992,painter
Jon,Schueler,1916,1992,painter
